Region,Estimated Total Span
Southwest US,400
Southwest US,250
Southwest US,100
Southwest US,250
Southwest US,100
Southwest US,100
Southwest US,200
Southwest US,75
Southwest US,200
Southwest US,150
Southwest US,450
Southwest US,100
Southwest US,100
Southwest US,100
Southwest US,175
Southwest US,100
Southwest US,100
Southwest US,200
Southwest US,100
Southwest US,100
Southwest US,200
Southwest US,100
Southwest US,200
Southwest US,100
Southwest US,250
Southwest US,175
Southwest US,150
Southwest US,175
Southwest US,100
Southwest US,175
Southwest US,625
Southwest US,500
Southwest US,625
Southwest US,250
Southwest US,625
Southwest US,200
Southwest US,175
Southwest US,625
Southwest US,625
Southwest US,550
Southwest US,200
Southwest US,625
Southwest US,200
Southwest US,175
Southwest US,450
Southwest US,475
Southwest US,650
Southwest US,625
Southwest US,650
Southwest US,450
Southwest US,150
Southwest US,350
Southwest US,575
Southwest US,625
Southwest US,150
Southwest US,350
Southwest US,375
Southwest US,325
Southwest US,400
Southwest US,475
Southwest US,250
Southwest US,100
Southwest US,250
Southwest US,350
Southwest US,325
Southwest US,350
Southwest US,250
Southwest US,350
Southwest US,250
Southwest US,375
Southwest US,125
Southwest US,125
Southwest US,375
Southwest US,125
Southwest US,175
Southwest US,175
Southwest US,250
Southwest US,250
Southwest US,625
Southwest US,225
Southwest US,250
Southwest US,100
Southwest US,150
Southwest US,350
Southwest US,200
Southwest US,250
Southwest US,475
Southwest US,400
Southwest US,100
Southwest US,200
Southwest US,525
Southwest US,150
Southwest US,125
Southwest US,125
Southwest US,225
Southwest US,200
Southwest US,150
Southwest US,150
Southwest US,75
Southwest US,325
Southwest US,200
Southwest US,150
Southwest US,75
Southwest US,150
Southwest US,300
Southwest US,100
Southwest US,150
Southwest US,150
Southwest US,150
Southwest US,400
Southwest US,375
Southwest US,100
Southwest US,350
Southwest US,150
Southwest US,700
Southwest US,400
Southwest US,175
Southwest US,400
Southwest US,375
Southwest US,350
Southwest US,125
Southwest US,75
Southwest US,125
Southwest US,150
Southwest US,100
Southwest US,50
Southwest US,100
Southwest US,225
Southwest US,150
Southwest US,150
Southwest US,150
Southwest US,150
Southwest US,100
Southwest US,150
Southwest US,150
Southwest US,150
Southwest US,125
Southwest US,350
Southwest US,100
Southwest US,250
Southwest US,100
Southwest US,250
Southwest US,150
Southwest US,175
Southwest US,100
Southwest US,150
Southwest US,175
Southwest US,400
Southwest US,150
Southwest US,150
Southwest US,275
Southwest US,425
Southwest US,425
Southwest US,175
Southwest US,100
Southwest US,275
Southwest US,50
Southwest US,150
Southwest US,325
Southwest US,275
Southwest US,300
Southwest US,275
Southwest US,100
Southwest US,225
Southwest US,100
Southwest US,200
Southwest US,375
Southwest US,300
Southwest US,100
Southwest US,125
Southwest US,100
Southwest US,225
Southwest US,225
Southwest US,275
Southwest US,250
Southwest US,275
Southwest US,100
Southwest US,200
Southwest US,150
Southwest US,300
Southwest US,125
Southwest US,400
Southwest US,225
Southwest US,225
Southwest US,225
Southwest US,150
Southwest US,50
Southwest US,50
Southwest US,175
Southwest US,250
Southwest US,200
Southwest US,100
Southwest US,175
Southwest US,100
Southwest US,100
Southwest US,100
Southwest US,400
Southwest US,200
Southwest US,400
Southwest US,150
Southwest US,250
Southwest US,400
Southwest US,100
Southwest US,350
Southwest US,400
Southwest US,400
Southwest US,400
Southwest US,100
Southwest US,200
Southwest US,100
Southwest US,100
Southwest US,200
Southwest US,150
Southwest US,100
Southwest US,75
Southwest US,100
Southwest US,250
Southwest US,175
Southwest US,150
Southwest US,150
Southwest US,150
Southwest US,150
Southwest US,75
Southwest US,100
Southwest US,150
Southwest US,125
Southwest US,75
Southwest US,200
Southwest US,250
Southwest US,75
Southwest US,400
Southwest US,150
Southwest US,250
Southwest US,225
Southwest US,100
Southwest US,100
Southwest US,200
Southwest US,100
Southwest US,100
Southwest US,175
Southwest US,75
Southwest US,150
Southwest US,100
Southwest US,75
Southwest US,75
Southwest US,50
Southwest US,100
Southwest US,175
Southwest US,150
Southwest US,225
Southwest US,100
Southwest US,150
Southwest US,100
Southwest US,125
Southwest US,125
Southwest US,375
Southwest US,100
Southwest US,225
Southwest US,100
Southwest US,100
Southwest US,150
Southwest US,75
Southwest US,225
Southwest US,225
Southwest US,250
Southwest US,400
Southwest US,400
Southwest US,100
Southwest US,100
Southwest US,575
Southwest US,150
Southwest US,625
Southwest US,800
Southwest US,200
Southwest US,325
Southwest US,225
Southwest US,200
Southwest US,125
Southwest US,150
Southwest US,325
Southwest US,100
Southwest US,150
Southwest US,425
Southwest US,625
Southwest US,300
Southwest US,275
Southwest US,100
Southwest US,350
Southwest US,200
Southwest US,175
Southwest US,325
Southwest US,150
Southwest US,50
Southwest US,325
Southwest US,150
Southwest US,175
Southwest US,175
Southwest US,200
Southwest US,200
Southwest US,200
Southwest US,100
Southwest US,125
Southwest US,150
Southwest US,100
Southwest US,200
Southwest US,200
Southwest US,200
Southwest US,200
Southwest US,200
Southwest US,375
Southwest US,150
Southwest US,100
Southwest US,150
Southwest US,400
Southwest US,200
Southwest US,200
Southwest US,150
Southwest US,150
Southwest US,100
Southwest US,150
Southwest US,150
Southwest US,150
Southwest US,125
Southwest US,100
Southwest US,150
Southwest US,350
Southwest US,150
Southwest US,125
Southwest US,100
Southwest US,125
Southwest US,200
Southwest US,850
Southwest US,150
Southwest US,150
Southwest US,150
Southwest US,250
Southwest US,100
Southwest US,175
Southwest US,100
Southwest US,250
Southwest US,150
Southwest US,125
Southwest US,175
Southwest US,150
Southwest US,750
Southwest US,850
Southwest US,175
Southwest US,150
Southwest US,150
Southwest US,125
Southwest US,150
Southwest US,125
Southwest US,250
Southwest US,250
Southwest US,250
Southwest US,125
Southwest US,200
Southwest US,100
Southwest US,200
Southwest US,125
Southwest US,150
Southwest US,125
Southwest US,150
Southwest US,200
Southwest US,100
Southwest US,150
Southwest US,150
Southwest US,125
Southwest US,125
Southwest US,125
Southwest US,125
Southwest US,200
Southwest US,175
Southwest US,400
Southwest US,150
Southwest US,150
Southwest US,100
Southwest US,200
Southwest US,100
Southwest US,350
Southwest US,600
Southwest US,200
Southwest US,200
Southwest US,200
Southwest US,325
Southwest US,175
Southwest US,150
Southwest US,275
Southwest US,125
Southwest US,100
Southwest US,225
Southwest US,150
Southwest US,275
Southwest US,175
Southwest US,150
Southwest US,100
Southwest US,150
Southwest US,100
Southwest US,100
Southwest US,100
Southwest US,175
Southwest US,225
Southwest US,200
Southwest US,350
Southwest US,125
Southwest US,100
Southwest US,450
Southwest US,400
Southwest US,75
Southwest US,150
Southwest US,150
Southwest US,75
Southwest US,200
Southwest US,400
Southwest US,100
Southwest US,100
Southwest US,150
Southwest US,100
Southwest US,275
Southwest US,250
Southwest US,225
Southwest US,100
Southwest US,75
Southwest US,400
Southwest US,250
Southwest US,200
Southwest US,150
Southwest US,100
Southwest US,100
Southwest US,150
Southwest US,300
Southwest US,200
Southwest US,275
Southwest US,100
Southwest US,100
Southwest US,100
Southwest US,350
Southwest US,150
Southwest US,175
Southwest US,275
Southwest US,100
Southwest US,100
Southwest US,225
Southwest US,150
Southwest US,150
Southwest US,200
Southwest US,275
Southwest US,450
Southwest US,150
Southwest US,325
Southwest US,525
Southwest US,75
Southwest US,100
Southwest US,150
Southwest US,150
Southwest US,200
Southwest US,100
Southwest US,400
Southwest US,175
Southwest US,125
Southwest US,150
Southwest US,150
Southwest US,225
Southwest US,375
Southwest US,100
Southwest US,75
Southwest US,100
Southwest US,100
Southwest US,150
Southwest US,100
Southwest US,50
Southwest US,275
Southwest US,350
Southwest US,350
Southwest US,225
Southwest US,250
Southwest US,175
Southwest US,100
Southwest US,225
Southwest US,150
Southwest US,150
Southwest US,100
Southwest US,100
Southwest US,150
Southwest US,500
Southwest US,75
Southwest US,150
Southwest US,400
Southwest US,250
Southwest US,400
Southwest US,150
Southwest US,500
Southwest US,200
Southwest US,575
Southwest US,400
Southwest US,200
Southwest US,150
Southwest US,350
Southwest US,350
Southwest US,400
Southwest US,75
Southwest US,450
Southwest US,450
Southwest US,500
Southwest US,575
Southwest US,325
Southwest US,500
Southwest US,575
Southwest US,175
Southwest US,500
Southwest US,550
Southwest US,475
Southwest US,150
Southwest US,150
Southwest US,550
Southwest US,150
Southwest US,400
Southwest US,675
Southwest US,100
Southwest US,700
Southwest US,750
Southwest US,425
Southwest US,250
Southwest US,125
Southwest US,200
Southwest US,550
Southwest US,475
Southwest US,600
Southwest US,700
Southwest US,125
Southwest US,175
Southwest US,475
Southwest US,750
Southwest US,475
Southwest US,550
Southwest US,425
Southwest US,425
Southwest US,250
Southwest US,100
Southwest US,425
Southwest US,475
Southwest US,250
Southwest US,425
Southwest US,375
Southwest US,550
Southwest US,550
Southwest US,400
Southwest US,175
Southwest US,250
Southwest US,250
Southwest US,175
Southwest US,275
Southwest US,475
Southwest US,550
Southwest US,225
Southwest US,275
Southwest US,100
Southwest US,175
Southwest US,75
Southwest US,150
Southwest US,200
Southwest US,350
Southwest US,200
Southwest US,200
Southwest US,200
Southwest US,100
Southwest US,350
Southwest US,100
Southwest US,625
Southwest US,250
Southwest US,250
Southwest US,425
Southwest US,425
Southwest US,250
Southwest US,100
Southwest US,250
Southwest US,225
Southwest US,100
Southwest US,400
Southwest US,150
Southwest US,350
Southwest US,175
Southwest US,300
Southwest US,325
Southwest US,175
Southwest US,200
Southwest US,100
Southwest US,150
Southwest US,100
Southwest US,175
Southwest US,200
Southwest US,125
Southwest US,150
Southwest US,100
Southwest US,175
Southwest US,150
Southwest US,125
Southwest US,150
Southwest US,125
Southwest US,375
Southwest US,100
Southwest US,125
Southwest US,175
Southwest US,125
Southwest US,150
Southwest US,150
Southwest US,150
Southwest US,75
Southwest US,150
Southwest US,150
Southwest US,100
Southwest US,175
Southwest US,100
Southwest US,325
Southwest US,175
Southwest US,125
Southwest US,125
Southwest US,175
Southwest US,125
Southwest US,175
Southwest US,125
Southwest US,125
Southwest US,125
Southwest US,200
Southwest US,125
Southwest US,75
Southwest US,125
Southwest US,100
Southwest US,75
Southwest US,100
Southwest US,400
Southwest US,150
Southwest US,150
Southwest US,175
Southwest US,175
Southwest US,175
Southwest US,100
Southwest US,75
Southwest US,100
Southwest US,200
Southwest US,100
Southwest US,125
Southwest US,150
Southwest US,100
Southwest US,100
Southwest US,100
Southwest US,125
Southwest US,100
Southwest US,200
Southwest US,175
Southwest US,100
Southwest US,425
Southwest US,200
Southwest US,300
Southwest US,500
Southwest US,175
Southwest US,100
Southwest US,125
Southwest US,100
Southwest US,175
Southwest US,125
Southwest US,175
Southwest US,200
Southwest US,150
Southwest US,175
Southwest US,350
Southwest US,175
Southwest US,175
Southwest US,150
Southwest US,125
Southwest US,175
Southwest US,100
Southwest US,200
Southwest US,125
Southwest US,175
Southwest US,150
Southwest US,100
Southwest US,175
Southwest US,100
Southwest US,200
Southwest US,125
Southwest US,125
Southwest US,175
Southwest US,125
Southwest US,100
Southwest US,125
Southwest US,150
Southwest US,125
Southwest US,125
Southwest US,125
Southwest US,125
Southwest US,125
Southwest US,200
Southwest US,125
Southwest US,150
Southwest US,150
Southwest US,150
Southwest US,150
Southwest US,150
Southwest US,125
Southwest US,75
Southwest US,150
Southwest US,125
Southwest US,150
Southwest US,125
Southwest US,175
Southwest US,150
Southwest US,125
Southwest US,125
Southwest US,150
Southwest US,125
Southwest US,125
Southwest US,200
Southwest US,125
Southwest US,175
Southwest US,125
Southwest US,175
Southwest US,175
Southwest US,100
Southwest US,100
Southwest US,100
Southwest US,100
Southwest US,100
Southwest US,150
Southwest US,125
Southwest US,100
Southwest US,550
Southwest US,100
Southwest US,125
Southwest US,175
Southwest US,150
Southwest US,100
Southwest US,175
Southwest US,150
Southwest US,175
Southwest US,125
Southwest US,175
Southwest US,125
Southwest US,100
Southwest US,125
Southwest US,100
Southwest US,125
Southwest US,150
Southwest US,150
Southwest US,125
Southwest US,150
Southwest US,75
Southwest US,175
Southwest US,200
Southwest US,100
Southwest US,200
Southwest US,150
Southwest US,150
Southwest US,100
Southwest US,125
Southwest US,125
Southwest US,150
Southwest US,125
Southwest US,150
Southwest US,150
